query,hit,identity,count
"4-SSU::IQMTTU204JNM3W rank=0164026 x=3842.5 y=2858.5 length=510","Powellomyces sp -I87.46 Q502"
"4-SSU::IQMTTU204JNM3W rank=0164026 x=3842.5 y=2858.5 length=510","Powellomyces sp -I87.46 Q502"
"4-SSU::IQMTTU204JNM3W rank=0164026 x=3842.5 y=2858.5 length=510","Powellomyces sp -I87.46 Q502"
"4-SSU::IQMTTU204JNM3W rank=0164026 x=3842.5 y=2858.5 length=510","Lacustromyces hiemalis -I87.46 Q502"
"4-SSU::IQMTTU204I7DQV rank=0283535 x=3657.5 y=1989.0 length=510","Powellomyces sp -I87.16 Q502"
"4-SSU::IQMTTU204I7DQV rank=0283535 x=3657.5 y=1989.0 length=510","Powellomyces sp -I87.16 Q502"
"4-SSU::IQMTTU204I7DQV rank=0283535 x=3657.5 y=1989.0 length=510","Powellomyces sp -I87.16 Q502"
"4-SSU::IQMTTU204I7DQV rank=0283535 x=3657.5 y=1989.0 length=510","Lacustromyces hiemalis -I87.16 Q502"
"4-SSU::IQMTTU204JYJL5 rank=0247174 x=3966.0 y=3643.5 length=510","Glomus sp -I86.69 Q502"
"4-SSU::IQMTTU204JYJL5 rank=0247174 x=3966.0 y=3643.5 length=510","Glomus hoi -I86.35 Q502"
"4-SSU::IQMTTU204JYJL5 rank=0247174 x=3966.0 y=3643.5 length=510","Glomus sp -I86.35 Q502"
"4-SSU::IQMTTU204JYJL5 rank=0247174 x=3966.0 y=3643.5 length=510","Glomus sp -I86.35 Q502"
"4-SSU::IQMTTU204JYJL5 rank=0247174 x=3966.0 y=3643.5 length=510","Paraglomus sp -I85.08 Q502"
"4-SSU::IQMTTU204JV285 rank=0315636 x=3938.5 y=3815.0 length=510","Glomus sp -I86.78 Q502"
"4-SSU::IQMTTU204JV285 rank=0315636 x=3938.5 y=3815.0 length=510","Glomus hoi -I86.10 Q502"
"4-SSU::IQMTTU204JV285 rank=0315636 x=3938.5 y=3815.0 length=510","Glomus sp -I86.10 Q502"
"4-SSU::IQMTTU204JV285 rank=0315636 x=3938.5 y=3815.0 length=510","Glomus macrocarpum -I86.10 Q502"
"4-SSU::IQMTTU204JV285 rank=0315636 x=3938.5 y=3815.0 length=510","Schizosaccharomyces pombe -I86.71 Q502"
"71-SSU::IQMTTU204JOZ9I rank=0252615 x=3858.5 y=1028.0 length=509","Cryptococcus sp -I96.57 Q501"
"71-SSU::IQMTTU204JOZ9I rank=0252615 x=3858.5 y=1028.0 length=509","Cryptococcus vishniacii -I96.57 Q501"
"71-SSU::IQMTTU204JOZ9I rank=0252615 x=3858.5 y=1028.0 length=509","Cryptococcus vishniacii -I96.57 Q501"
"71-SSU::IQMTTU204JOZ9I rank=0252615 x=3858.5 y=1028.0 length=509","Bullera taiwanensis -I94.56 Q501"
"4-SSU::IQMTTU204IZRHN rank=0175616 x=3570.0 y=2905.5 length=509","Powellomyces sp -I87.50 Q501"
"4-SSU::IQMTTU204IZRHN rank=0175616 x=3570.0 y=2905.5 length=509","Powellomyces sp -I87.50 Q501"
"4-SSU::IQMTTU204IZRHN rank=0175616 x=3570.0 y=2905.5 length=509","Powellomyces sp -I87.50 Q501"
"4-SSU::IQMTTU204IZRHN rank=0175616 x=3570.0 y=2905.5 length=509","Lacustromyces hiemalis -I87.50 Q501"
"4-SSU::IQMTTU204H9BYR rank=0117193 x=3269.0 y=2625.0 length=509","Hapsidospora irregularis -I82.64 Q501"
"4-SSU::IQMTTU204H9BYR rank=0117193 x=3269.0 y=2625.0 length=509","Nigrosabulum globosum -I82.64 Q501"
"4-SSU::IQMTTU204H9BYR rank=0117193 x=3269.0 y=2625.0 length=509","Candida sp -I82.64 Q501"
"4-SSU::IQMTTU204H9BYR rank=0117193 x=3269.0 y=2625.0 length=509","Sugiyamaella americana -I82.64 Q501"
"4-SSU::IQMTTU204H9BYR rank=0117193 x=3269.0 y=2625.0 length=509","Candida sp -I82.64 Q501"
"4-SSU::IQMTTU204IGUAY rank=0102589 x=3355.0 y=728.0 length=509","Hapsidospora irregularis -I81.82 Q501"
"4-SSU::IQMTTU204IGUAY rank=0102589 x=3355.0 y=728.0 length=509","Nigrosabulum globosum -I81.82 Q501"
"4-SSU::IQMTTU204IGUAY rank=0102589 x=3355.0 y=728.0 length=509","Dipodascus tetrasporeus -I81.40 Q501"
"4-SSU::IQMTTU204IGUAY rank=0102589 x=3355.0 y=728.0 length=509","Beauveria felina -I81.40 Q501"
"4-SSU::IQMTTU204IGUAY rank=0102589 x=3355.0 y=728.0 length=509","Beauveria felina -I81.40 Q501"
"67-SSU::IP4HKJN02GY8YZ rank=0272466 x=2744.0 y=2969.0 length=509","Cryptococcus vishniacii -I97.52 Q501"
"67-SSU::IP4HKJN02GY8YZ rank=0272466 x=2744.0 y=2969.0 length=509","Cryptococcus aureus -I97.11 Q501"
"67-SSU::IP4HKJN02GY8YZ rank=0272466 x=2744.0 y=2969.0 length=509","Bullera unica -I97.11 Q501"
"67-SSU::IP4HKJN02GY8YZ rank=0272466 x=2744.0 y=2969.0 length=509","Cryptococcus vishniacii -I98.68 Q501"
"67-SSU::IP4HKJN02GY8YZ rank=0272466 x=2744.0 y=2969.0 length=509","Derxomyces yunnanensis -I96.69 Q501"
"67-SSU::IP4HKJN02G3AJN rank=0341002 x=2790.5 y=3217.0 length=515","Cryptococcus aerius -I96.02 Q501"
"67-SSU::IP4HKJN02G3AJN rank=0341002 x=2790.5 y=3217.0 length=515","Cryptococcus sp -I95.52 Q501"
"67-SSU::IP4HKJN02G3AJN rank=0341002 x=2790.5 y=3217.0 length=515","Cryptococcus vishniacii -I95.52 Q501"
"67-SSU::IP4HKJN02G3AJN rank=0341002 x=2790.5 y=3217.0 length=515","Cryptococcus vishniacii -I95.52 Q501"
"67-SSU::IP4HKJN02G3AJN rank=0341002 x=2790.5 y=3217.0 length=515","Cryptococcus aureus -I93.03 Q501"
"71-SSU::IQMTTU204H9Z2L rank=0118819 x=3277.5 y=1099.0 length=509","Glomus sp -I87.00 Q501"
"71-SSU::IQMTTU204H9Z2L rank=0118819 x=3277.5 y=1099.0 length=509","Pneumocystis wakefieldiae -I87.38 Q501"
"71-SSU::IQMTTU204H9Z2L rank=0118819 x=3277.5 y=1099.0 length=509","Glomus sp -I86.67 Q501"
"71-SSU::IQMTTU204H9Z2L rank=0118819 x=3277.5 y=1099.0 length=509","Glomus sp -I86.67 Q501"
"71-SSU::IQMTTU204H9Z2L rank=0118819 x=3277.5 y=1099.0 length=509","Schizosaccharomyces pombe -I89.41 Q501"
"79-SSU::IP4HKJN02GPLZ2 rank=0712470 x=2634.0 y=3856.5 length=509","Chytridium olla -I91.30 Q501"
"79-SSU::IP4HKJN02GPLZ2 rank=0712470 x=2634.0 y=3856.5 length=509","Powellomyces sp -I90.18 Q501"
"79-SSU::IP4HKJN02GPLZ2 rank=0712470 x=2634.0 y=3856.5 length=509","Powellomyces sp -I90.58 Q501"
"4-SSU::IQMTTU204I6FKS rank=0111345 x=3646.5 y=2762.0 length=509","Rhizophydium sp -I89.49 Q501"
"4-SSU::IQMTTU204I6FKS rank=0111345 x=3646.5 y=2762.0 length=509","Catenochytridium sp -I88.81 Q501"
"4-SSU::IQMTTU204I6FKS rank=0111345 x=3646.5 y=2762.0 length=509","Fusarium sp -I88.81 Q501"
"4-SSU::IQMTTU204I6FKS rank=0111345 x=3646.5 y=2762.0 length=509","Mortierella amoeboidea -I88.14 Q501"
"4-SSU::IQMTTU204I9A6G rank=0048622 x=3679.0 y=1862.5 length=508","Powellomyces sp -I87.76 Q500"
"4-SSU::IQMTTU204I9A6G rank=0048622 x=3679.0 y=1862.5 length=508","Powellomyces sp -I87.76 Q500"
"4-SSU::IQMTTU204I9A6G rank=0048622 x=3679.0 y=1862.5 length=508","Powellomyces sp -I87.76 Q500"
"4-SSU::IQMTTU204I9A6G rank=0048622 x=3679.0 y=1862.5 length=508","Lacustromyces hiemalis -I87.76 Q500"
"79-SSU::IP4HKJN02HJBEK rank=0184010 x=2973.0 y=1258.0 length=508","Chytridium olla -I90.71 Q500"
"79-SSU::IP4HKJN02HJBEK rank=0184010 x=2973.0 y=1258.0 length=508","Basidiobolus ranarum -I90.36 Q500"
"79-SSU::IP4HKJN02HJBEK rank=0184010 x=2973.0 y=1258.0 length=508","Basidiobolus ranarum -I90.36 Q500"
"79-SSU::IP4HKJN02HJBEK rank=0184010 x=2973.0 y=1258.0 length=508","Powellomyces sp -I89.61 Q500"
"79-SSU::IP4HKJN02HJBEK rank=0184010 x=2973.0 y=1258.0 length=508","Powellomyces sp -I90.00 Q500"
"79-SSU::IP4HKJN02JVBXJ rank=0117612 x=3930.0 y=1173.0 length=508","Chytridium olla -I90.28 Q500"
"79-SSU::IP4HKJN02JVBXJ rank=0117612 x=3930.0 y=1173.0 length=508","Powellomyces sp -I89.20 Q500"
"79-SSU::IP4HKJN02JVBXJ rank=0117612 x=3930.0 y=1173.0 length=508","Powellomyces sp -I89.58 Q500"
"4-SSU::IQMTTU204IVATU rank=0034455 x=3519.0 y=3584.0 length=508","Powellomyces sp -I87.76 Q500"
"4-SSU::IQMTTU204IVATU rank=0034455 x=3519.0 y=3584.0 length=508","Powellomyces sp -I87.76 Q500"
"4-SSU::IQMTTU204IVATU rank=0034455 x=3519.0 y=3584.0 length=508","Powellomyces sp -I87.76 Q500"
"4-SSU::IQMTTU204IVATU rank=0034455 x=3519.0 y=3584.0 length=508","Lacustromyces hiemalis -I87.76 Q500"
"71-SSU::IQMTTU204H7CO8 rank=0123478 x=3247.0 y=378.0 length=508","Basidiobolus ranarum -I86.42 Q500"
"71-SSU::IQMTTU204H7CO8 rank=0123478 x=3247.0 y=378.0 length=508","Basidiobolus ranarum -I86.42 Q500"
"71-SSU::IQMTTU204H7CO8 rank=0123478 x=3247.0 y=378.0 length=508","Basidiobolus haptosporus -I86.09 Q500"
"71-SSU::IQMTTU204H7CO8 rank=0123478 x=3247.0 y=378.0 length=508","Ramichloridium cerophilum -I84.87 Q500"
"71-SSU::IQMTTU204H7CO8 rank=0123478 x=3247.0 y=378.0 length=508","Oedogoniomyces sp -I85.26 Q500"
"4-SSU::IQMTTU204IJKDQ rank=0360914 x=3386.0 y=860.0 length=508","Rhizophydium sp -I89.49 Q500"
"4-SSU::IQMTTU204IJKDQ rank=0360914 x=3386.0 y=860.0 length=508","Catenochytridium sp -I88.81 Q500"
"4-SSU::IQMTTU204IJKDQ rank=0360914 x=3386.0 y=860.0 length=508","Mortierella amoeboidea -I88.14 Q500"
"4-SSU::IQMTTU204IJKDQ rank=0360914 x=3386.0 y=860.0 length=508","Rhizophlyctis rosea -I88.14 Q500"
"4-SSU::IQMTTU204IBR10 rank=0110379 x=3297.0 y=2102.5 length=507","Rhizophydium sp -I90.51 Q499"
"4-SSU::IQMTTU204IBR10 rank=0110379 x=3297.0 y=2102.5 length=507","Catenochytridium sp -I89.83 Q499"
"4-SSU::IQMTTU204IBR10 rank=0110379 x=3297.0 y=2102.5 length=507","Mortierella amoeboidea -I89.15 Q499"
"4-SSU::IQMTTU204IBR10 rank=0110379 x=3297.0 y=2102.5 length=507","Rhizophlyctis rosea -I89.15 Q499"
"4-SSU::IQMTTU204JC55F rank=0028455 x=3723.5 y=1745.0 length=507","Rhizophydium sp -I90.17 Q499"
"4-SSU::IQMTTU204JC55F rank=0028455 x=3723.5 y=1745.0 length=507","Catenochytridium sp -I89.49 Q499"
"4-SSU::IQMTTU204JC55F rank=0028455 x=3723.5 y=1745.0 length=507","Fusarium sp -I89.49 Q499"
"4-SSU::IQMTTU204JC55F rank=0028455 x=3723.5 y=1745.0 length=507","Mortierella amoeboidea -I88.81 Q499"
"4-SSU::IQMTTU204IS7ZS rank=0058266 x=3496.0 y=806.0 length=507","Rhizophydium sp -I90.51 Q499"
"4-SSU::IQMTTU204IS7ZS rank=0058266 x=3496.0 y=806.0 length=507","Catenochytridium sp -I89.83 Q499"
"4-SSU::IQMTTU204IS7ZS rank=0058266 x=3496.0 y=806.0 length=507","Mortierella amoeboidea -I89.15 Q499"
"4-SSU::IQMTTU204IS7ZS rank=0058266 x=3496.0 y=806.0 length=507","Rhizophlyctis rosea -I89.15 Q499"
"4-SSU::IQMTTU204JF465 rank=0179660 x=3757.0 y=1215.0 length=507","Rhizophydium sp -I90.51 Q499"
"4-SSU::IQMTTU204JF465 rank=0179660 x=3757.0 y=1215.0 length=507","Catenochytridium sp -I89.83 Q499"
"4-SSU::IQMTTU204JF465 rank=0179660 x=3757.0 y=1215.0 length=507","Fusarium sp -I89.49 Q499"
"4-SSU::IQMTTU204JF465 rank=0179660 x=3757.0 y=1215.0 length=507","Mortierella amoeboidea -I88.81 Q499"
"4-SSU::IQMTTU204IV232 rank=0077175 x=3528.0 y=3376.5 length=507","Rhizophydium sp -I90.17 Q499"
"4-SSU::IQMTTU204IV232 rank=0077175 x=3528.0 y=3376.5 length=507","Catenochytridium sp -I89.49 Q499"
"4-SSU::IQMTTU204IV232 rank=0077175 x=3528.0 y=3376.5 length=507","Rhizophlyctis rosea -I88.81 Q499"
"4-SSU::IQMTTU204IV232 rank=0077175 x=3528.0 y=3376.5 length=507","Powellomyces sp -I88.81 Q499"
"4-SSU::IQMTTU204I9QOJ rank=0176750 x=3684.0 y=1473.0 length=507","Mesochytrium penetrans -I85.51 Q499"
"4-SSU::IQMTTU204I9QOJ rank=0176750 x=3684.0 y=1473.0 length=507","Powellomyces sp -I85.16 Q499"
"4-SSU::IQMTTU204I9QOJ rank=0176750 x=3684.0 y=1473.0 length=507","Powellomyces sp -I85.16 Q499"
"4-SSU::IQMTTU204I9QOJ rank=0176750 x=3684.0 y=1473.0 length=507","Powellomyces sp -I85.16 Q499"
"79-SSU::IP4HKJN02FZUPY rank=0220862 x=2341.0 y=2228.0 length=507","Chytridium olla -I90.53 Q499"
"79-SSU::IP4HKJN02FZUPY rank=0220862 x=2341.0 y=2228.0 length=507","Basidiobolus ranarum -I90.18 Q499"
"79-SSU::IP4HKJN02FZUPY rank=0220862 x=2341.0 y=2228.0 length=507","Basidiobolus ranarum -I90.18 Q499"
"79-SSU::IP4HKJN02FZUPY rank=0220862 x=2341.0 y=2228.0 length=507","Powellomyces sp -I89.44 Q499"
"79-SSU::IP4HKJN02FZUPY rank=0220862 x=2341.0 y=2228.0 length=507","Powellomyces sp -I89.82 Q499"
"4-SSU::IQMTTU204JMGEY rank=0326301 x=3829.5 y=776.0 length=507","Glomus sp -I86.55 Q499"
"4-SSU::IQMTTU204JMGEY rank=0326301 x=3829.5 y=776.0 length=507","Glomus sp -I86.55 Q499"
"4-SSU::IQMTTU204JMGEY rank=0326301 x=3829.5 y=776.0 length=507","Glomus hoi -I85.86 Q499"
"4-SSU::IQMTTU204JMGEY rank=0326301 x=3829.5 y=776.0 length=507","Glomus sp -I85.86 Q499"
"4-SSU::IQMTTU204JMGEY rank=0326301 x=3829.5 y=776.0 length=507","Glomus macrocarpum -I85.86 Q499"
"71-SSU::IQMTTU204IJ1FM rank=0131310 x=3391.5 y=2480.0 length=507","Chytridium olla -I90.57 Q499"
"71-SSU::IQMTTU204IJ1FM rank=0131310 x=3391.5 y=2480.0 length=507","Basidiobolus ranarum -I90.24 Q499"
"71-SSU::IQMTTU204IJ1FM rank=0131310 x=3391.5 y=2480.0 length=507","Basidiobolus ranarum -I90.24 Q499"
"71-SSU::IQMTTU204IJ1FM rank=0131310 x=3391.5 y=2480.0 length=507","Powellomyces sp -I89.53 Q499"
"71-SSU::IQMTTU204IJ1FM rank=0131310 x=3391.5 y=2480.0 length=507","Powellomyces sp -I89.90 Q499"
"4-SSU::IQMTTU204IDJ8S rank=0344074 x=3317.5 y=3370.5 length=507","Dipodascus tetrasporeus -I81.17 Q499"
"4-SSU::IQMTTU204IDJ8S rank=0344074 x=3317.5 y=3370.5 length=507","Camarophyllopsis schulzeri -I81.17 Q499"
"4-SSU::IQMTTU204IDJ8S rank=0344074 x=3317.5 y=3370.5 length=507","Kionochaeta sp -I80.75 Q499"
"4-SSU::IQMTTU204IDJ8S rank=0344074 x=3317.5 y=3370.5 length=507","Kionochaeta sp -I80.75 Q499"
"4-SSU::IQMTTU204IOCXC rank=0208636 x=3440.0 y=3294.0 length=506","Rhizophydium sp -I90.17 Q498"
"4-SSU::IQMTTU204IOCXC rank=0208636 x=3440.0 y=3294.0 length=506","Catenochytridium sp -I89.49 Q498"
"4-SSU::IQMTTU204IOCXC rank=0208636 x=3440.0 y=3294.0 length=506","Mortierella amoeboidea -I88.81 Q498"
"4-SSU::IQMTTU204IOCXC rank=0208636 x=3440.0 y=3294.0 length=506","Rhizophlyctis rosea -I88.81 Q498"
"4-SSU::IQMTTU204IC9RH rank=0139495 x=3314.0 y=2075.0 length=506","Rhizophydium sp -I90.17 Q498"
"4-SSU::IQMTTU204IC9RH rank=0139495 x=3314.0 y=2075.0 length=506","Catenochytridium sp -I89.49 Q498"
"4-SSU::IQMTTU204IC9RH rank=0139495 x=3314.0 y=2075.0 length=506","Mortierella amoeboidea -I88.81 Q498"
"4-SSU::IQMTTU204IC9RH rank=0139495 x=3314.0 y=2075.0 length=506","Rhizophlyctis rosea -I88.81 Q498"
"79-SSU::IP4HKJN02HVU4Q rank=0104855 x=3116.0 y=968.5 length=506","Rhopalomyces elegans -I98.96 Q498"
"79-SSU::IP4HKJN02HVU4Q rank=0104855 x=3116.0 y=968.5 length=506","Pseudohydnum gelatinosum -I97.96 Q498"
"79-SSU::IP4HKJN02HVU4Q rank=0104855 x=3116.0 y=968.5 length=506","Rhodocollybia maculata -I93.10 Q498"
"79-SSU::IP4HKJN02HVU4Q rank=0104855 x=3116.0 y=968.5 length=506","Inocybe mutata -I97.96 Q498"
"79-SSU::IP4HKJN02HVU4Q rank=0104855 x=3116.0 y=968.5 length=506","Scutellospora spinosissima -I97.03 Q498"
"79-SSU::IP4HKJN02JB3P5 rank=0402750 x=3711.0 y=1099.0 length=506","Chytridium olla -I87.37 Q498"
"79-SSU::IP4HKJN02JB3P5 rank=0402750 x=3711.0 y=1099.0 length=506","Powellomyces sp -I86.30 Q498"
"79-SSU::IP4HKJN02JB3P5 rank=0402750 x=3711.0 y=1099.0 length=506","Powellomyces sp -I86.69 Q498"
"79-SSU::IP4HKJN02FLC4L rank=0771034 x=2176.5 y=2083.0 length=506","Chytridium olla -I87.37 Q498"
"79-SSU::IP4HKJN02FLC4L rank=0771034 x=2176.5 y=2083.0 length=506","Powellomyces sp -I86.30 Q498"
"79-SSU::IP4HKJN02FLC4L rank=0771034 x=2176.5 y=2083.0 length=506","Powellomyces sp -I86.69 Q498"
"79-SSU::IP4HKJN02JHXTV rank=0458289 x=3777.5 y=3057.0 length=506","Powellomyces sp -I90.28 Q498"
"79-SSU::IP4HKJN02JHXTV rank=0458289 x=3777.5 y=3057.0 length=506","Powellomyces sp -I90.73 Q498"
"79-SSU::IP4HKJN02JHXTV rank=0458289 x=3777.5 y=3057.0 length=506","Powellomyces sp -I90.73 Q498"
"79-SSU::IP4HKJN02JHXTV rank=0458289 x=3777.5 y=3057.0 length=506","Basidiobolus ranarum -I90.73 Q498"
"79-SSU::IP4HKJN02JHXTV rank=0458289 x=3777.5 y=3057.0 length=506","Powellomyces sp -I90.73 Q498"
"79-SSU::IP4HKJN02G4EOX rank=0647556 x=2803.5 y=1999.5 length=506","Chytridium olla -I89.53 Q498"
"79-SSU::IP4HKJN02G4EOX rank=0647556 x=2803.5 y=1999.5 length=506","Basidiobolus ranarum -I89.19 Q498"
"79-SSU::IP4HKJN02G4EOX rank=0647556 x=2803.5 y=1999.5 length=506","Basidiobolus ranarum -I89.19 Q498"
"79-SSU::IP4HKJN02G4EOX rank=0647556 x=2803.5 y=1999.5 length=506","Powellomyces sp -I88.47 Q498"
"79-SSU::IP4HKJN02G4EOX rank=0647556 x=2803.5 y=1999.5 length=506","Powellomyces sp -I88.85 Q498"
"106-SSU::IP4HKJN02HVMZ0 rank=0379937 x=3113.0 y=2718.0 length=506","Trichosporon sp -I98.21 Q498"
"106-SSU::IP4HKJN02HVMZ0 rank=0379937 x=3113.0 y=2718.0 length=506","Trichosporon porosum -I98.21 Q498"
"106-SSU::IP4HKJN02HVMZ0 rank=0379937 x=3113.0 y=2718.0 length=506","Bullera nakhonratchasimensis -I97.14 Q498"
"106-SSU::IP4HKJN02HVMZ0 rank=0379937 x=3113.0 y=2718.0 length=506","Trichosporon cutaneum -I97.14 Q498"
"106-SSU::IP4HKJN02HVMZ0 rank=0379937 x=3113.0 y=2718.0 length=506","Bullera nakhonratchasimensis -I97.14 Q498"
"4-SSU::IQMTTU204IRVGL rank=0024902 x=3480.0 y=3443.0 length=506","Rhizophydium sp -I89.49 Q498"
"4-SSU::IQMTTU204IRVGL rank=0024902 x=3480.0 y=3443.0 length=506","Catenochytridium sp -I89.15 Q498"
"4-SSU::IQMTTU204IRVGL rank=0024902 x=3480.0 y=3443.0 length=506","Mortierella amoeboidea -I88.47 Q498"
"4-SSU::IQMTTU204IRVGL rank=0024902 x=3480.0 y=3443.0 length=506","Rhizophlyctis rosea -I88.47 Q498"
"79-SSU::IP4HKJN02HUDFG rank=0186877 x=3099.0 y=1002.0 length=506","Chytridium olla -I91.22 Q498"
"79-SSU::IP4HKJN02HUDFG rank=0186877 x=3099.0 y=1002.0 length=506","Basidiobolus ranarum -I90.88 Q498"
"79-SSU::IP4HKJN02HUDFG rank=0186877 x=3099.0 y=1002.0 length=506","Basidiobolus ranarum -I90.88 Q498"
"79-SSU::IP4HKJN02HUDFG rank=0186877 x=3099.0 y=1002.0 length=506","Powellomyces sp -I90.17 Q498"
"79-SSU::IP4HKJN02HUDFG rank=0186877 x=3099.0 y=1002.0 length=506","Powellomyces sp -I90.54 Q498"
"4-SSU::IQMTTU204I0P1W rank=0328191 x=3581.0 y=2642.0 length=506","Dipodascus tetrasporeus -I81.09 Q498"
"4-SSU::IQMTTU204I0P1W rank=0328191 x=3581.0 y=2642.0 length=506","Kionochaeta sp -I81.09 Q498"
"4-SSU::IQMTTU204I0P1W rank=0328191 x=3581.0 y=2642.0 length=506","Kionochaeta sp -I81.09 Q498"
"4-SSU::IQMTTU204I0P1W rank=0328191 x=3581.0 y=2642.0 length=506","Camarophyllopsis schulzeri -I81.09 Q498"
"79-SSU::IP4HKJN02HNUUX rank=0661182 x=3025.0 y=103.0 length=506","Chytridium olla -I89.72 Q498"
"79-SSU::IP4HKJN02HNUUX rank=0661182 x=3025.0 y=103.0 length=506","Basidiobolus ranarum -I89.36 Q498"
"79-SSU::IP4HKJN02HNUUX rank=0661182 x=3025.0 y=103.0 length=506","Basidiobolus ranarum -I89.36 Q498"
"79-SSU::IP4HKJN02HNUUX rank=0661182 x=3025.0 y=103.0 length=506","Powellomyces sp -I88.61 Q498"
"79-SSU::IP4HKJN02HNUUX rank=0661182 x=3025.0 y=103.0 length=506","Powellomyces sp -I89.01 Q498"
"4-SSU::IQMTTU204IRUWC rank=0093929 x=3480.0 y=2714.5 length=506","Rhizophydium sp -I90.17 Q498"
"4-SSU::IQMTTU204IRUWC rank=0093929 x=3480.0 y=2714.5 length=506","Catenochytridium sp -I89.49 Q498"
"4-SSU::IQMTTU204IRUWC rank=0093929 x=3480.0 y=2714.5 length=506","Mortierella amoeboidea -I88.81 Q498"
"4-SSU::IQMTTU204IRUWC rank=0093929 x=3480.0 y=2714.5 length=506","Rhizophlyctis rosea -I88.81 Q498"
"79-SSU::IP4HKJN02FJ0RH rank=0173118 x=2161.0 y=843.5 length=505","Chytridium olla -I87.71 Q497"
"79-SSU::IP4HKJN02FJ0RH rank=0173118 x=2161.0 y=843.5 length=505","Rhizophydium sp -I87.03 Q497"
"79-SSU::IP4HKJN02FJ0RH rank=0173118 x=2161.0 y=843.5 length=505","Rhizophydium sp -I87.03 Q497"
"71-SSU::IQMTTU204JHT83 rank=0138318 x=3776.0 y=2517.0 length=505","Chytridium olla -I89.19 Q497"
"71-SSU::IQMTTU204JHT83 rank=0138318 x=3776.0 y=2517.0 length=505","Basidiobolus ranarum -I88.85 Q497"
"71-SSU::IQMTTU204JHT83 rank=0138318 x=3776.0 y=2517.0 length=505","Basidiobolus ranarum -I88.85 Q497"
"71-SSU::IQMTTU204JHT83 rank=0138318 x=3776.0 y=2517.0 length=505","Powellomyces sp -I88.51 Q497"
"71-SSU::IQMTTU204JHT83 rank=0138318 x=3776.0 y=2517.0 length=505","Powellomyces sp -I88.51 Q497"
"4-SSU::IQMTTU204JNFM6 rank=0107749 x=3840.0 y=1376.0 length=505","Powellomyces sp -I87.24 Q497"
"4-SSU::IQMTTU204JNFM6 rank=0107749 x=3840.0 y=1376.0 length=505","Powellomyces sp -I87.24 Q497"
"4-SSU::IQMTTU204JNFM6 rank=0107749 x=3840.0 y=1376.0 length=505","Powellomyces sp -I87.24 Q497"
"4-SSU::IQMTTU204JNFM6 rank=0107749 x=3840.0 y=1376.0 length=505","Lacustromyces hiemalis -I87.24 Q497"
"79-SSU::IP4HKJN02HLA55 rank=0823008 x=2996.5 y=59.0 length=505","Chytridium olla -I89.73 Q497"
"79-SSU::IP4HKJN02HLA55 rank=0823008 x=2996.5 y=59.0 length=505","Powellomyces sp -I88.66 Q497"
"79-SSU::IP4HKJN02HLA55 rank=0823008 x=2996.5 y=59.0 length=505","Powellomyces sp -I89.04 Q497"
"79-SSU::IP4HKJN02HQ1NN rank=0678966 x=3061.0 y=1425.5 length=505","Chytridium olla -I90.53 Q497"
"79-SSU::IP4HKJN02HQ1NN rank=0678966 x=3061.0 y=1425.5 length=505","Basidiobolus ranarum -I90.18 Q497"
"79-SSU::IP4HKJN02HQ1NN rank=0678966 x=3061.0 y=1425.5 length=505","Basidiobolus ranarum -I90.18 Q497"
"79-SSU::IP4HKJN02HQ1NN rank=0678966 x=3061.0 y=1425.5 length=505","Powellomyces sp -I89.44 Q497"
"79-SSU::IP4HKJN02HQ1NN rank=0678966 x=3061.0 y=1425.5 length=505","Powellomyces sp -I89.82 Q497"
"4-SSU::IQMTTU204JY6RN rank=0316791 x=3974.0 y=881.5 length=505","Chytridium olla -I87.24 Q497"
"4-SSU::IQMTTU204JY6RN rank=0316791 x=3974.0 y=881.5 length=505","Basidiobolus ranarum -I86.90 Q497"
"4-SSU::IQMTTU204JY6RN rank=0316791 x=3974.0 y=881.5 length=505","Glomus sp -I85.42 Q497"
"4-SSU::IQMTTU204JY6RN rank=0316791 x=3974.0 y=881.5 length=505","Glomus hoi -I85.37 Q497"
"4-SSU::IQMTTU204JY6RN rank=0316791 x=3974.0 y=881.5 length=505","Glomus sp -I85.37 Q497"
"4-SSU::IQMTTU204IECTK rank=0199192 x=3326.0 y=3542.0 length=505","Glomus sp -I87.15 Q497"
"4-SSU::IQMTTU204IECTK rank=0199192 x=3326.0 y=3542.0 length=505","Glomus sp -I87.15 Q497"
"4-SSU::IQMTTU204IECTK rank=0199192 x=3326.0 y=3542.0 length=505","Glomus hoi -I86.46 Q497"
"4-SSU::IQMTTU204IECTK rank=0199192 x=3326.0 y=3542.0 length=505","Glomus sp -I86.46 Q497"
"4-SSU::IQMTTU204IECTK rank=0199192 x=3326.0 y=3542.0 length=505","Glomus macrocarpum -I86.46 Q497"
"79-SSU::IP4HKJN02HAEKZ rank=0715042 x=2871.0 y=3265.5 length=505","Basidiobolus ranarum -I89.42 Q497"
"79-SSU::IP4HKJN02HAEKZ rank=0715042 x=2871.0 y=3265.5 length=505","Basidiobolus ranarum -I89.42 Q497"
"79-SSU::IP4HKJN02HAEKZ rank=0715042 x=2871.0 y=3265.5 length=505","Basidiobolus haptosporus -I89.05 Q497"
"79-SSU::IP4HKJN02HAEKZ rank=0715042 x=2871.0 y=3265.5 length=505","Pneumocystis wakefieldiae -I89.09 Q497"
